 propety , "x" ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Enrique_Oyarz�n_Mondaca ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Alfredo_Riesco_Riesco ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Enrique_M�gica ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/��igo_Cavero ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Adalberto_Mart�nez_Flores ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Ollanta_Humala ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Federico_Franco ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Joaqu�n_de_la_Pe�a ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Vicente_Bienvenido_Joga ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Eber_Sol�s ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Jos�_Miguel_Infante ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Eulalio_Guti�rrez_Ortiz ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Jer�nimo_Urmeneta ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Waldo_Silva ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Antonio_Quintana_Pe�a ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Francisco_Javier_Minondo_Sanz ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Manuel_Fern�ndez-Escand�n ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Rafael_Vera ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/H�ctor_Fabio_Useche ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Juan_Jacobo_Valad�s ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Luis_Mu�oz_de_Guzm�n ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Mart�n_Soler_M�rquez ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Concha_Guti�rrez ,
 http://es.dbpedia.org/property/sucesor , http://es.dbpedia.org/resource/Mar�a_Jes�s_Montero ,
 http://es.dbpedia.org/property/tama�o , 240 ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Primer_ministro_de_Francia ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Di�cesis_de_San_Pedro ,
 http://es.dbpedia.org/property/t�tulo , Diccionario biogr�fico Revolucionario ,
 http://es.dbpedia.org/property/t�tulo , La Revoluci�n mexicana en el estado de Tamaulipas II:  1914-1973 ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Gobernador_del_Valle_del_Cauca ,
 http://es.dbpedia.org/property/t�tulo , (Designado) ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Anexo:Gobernantes_de_Colima ,
 http://es.dbpedia.org/property/t�tulo , Expansi�n del Capitalismo Perif�rico en el Pac�fico Sur, Siglo XIX, Crecimiento econ�mico dependiente ,
 http://es.dbpedia.org/property/t�tulo , Historia de la Cultura Boliviana. Fundamentos Socio-Pol�ticos ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Consejer�a_de_Innovaci�n,_Ciencia_y_Empresa_de_la_Junta_de_Andaluc�a ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Consejer�a_de_Salud_y_Familias_de_la_Junta_de_Andaluc�a ,
 http://es.dbpedia.org/property/t�tulo , http://es.dbpedia.org/resource/Consejer�a_de_Fomento,_Infraestructuras_y_Ordenaci�n_del_Territorio_de_la_Junta_de_Andaluc�a ,
 http://es.dbpedia.org/property/ubicaci�n , La Paz/Cochabamba ,
 http://es.dbpedia.org/property/vicegobernador , http://es.dbpedia.org/resource/Lisbel_Rivira ,
 http://es.dbpedia.org/property/vicepresidente , http://es.dbpedia.org/resource/Federico_Franco ,
 http://es.dbpedia.org/property/vicepresidente ,  ,
 http://es.dbpedia.org/property/monarca , http://es.dbpedia.org/resource/Fernando_VII_de_Espa�a ,
 http://es.dbpedia.org/property/monarca , http://es.dbpedia.org/resource/Carlos_IV_de_Espa�a ,
 http://dbpedia.org/ontology/deathPlace , http://es.dbpedia.org/resource/Antibes ,
 http://dbpedia.org/ontology/deathPlace , http://es.dbpedia.org/resource/Capitan�a_General_de_Chile ,
 http://dbpedia.org/ontology/deathPlace , http://es.dbpedia.org/resource/Reino_de_Espa�a ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Constantina_(Argelia) ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Toledo ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/San_Pedro_del_Paran�_(Paraguay) ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Ciudad_de_Formosa ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Gobernaci�n_de_Chile ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/La_Carrera_(�vila) ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Valle_del_Cauca ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Cali ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Saltillo ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Coahuila ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Virreinato_del_R�o_de_la_Plata ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/La_Paz ,
 http://dbpedia.org/ontology/birthPlace , http://es.dbpedia.org/resource/Alcaudete ,
 http://dbpedia.org/ontology/wikiPageID , 3358415 ,
 http://dbpedia.org/ontology/wikiPageID , 1839976 ,
 http://dbpedia.org/ontology/wikiPageID , 2815344 ,
 http://dbpedia.org/ontology/wikiPageID , 874642 ,
 http://dbpedia.org/ontology/wikiPageID , 1177936 ,
 http://dbpedia.org/ontology/wikiPageID , 2314901 ,
 http://dbpedia.org/ontology/wikiPageID , 1868718 ,
 http://dbpedia.org/ontology/wikiPageID , 311712 ,
 http://dbpedia.org/ontology/wikiPageID , 907378 ,
 http://dbpedia.org/ontology/wikiPageID , 2642650 ,
 http://dbpedia.org/ontology/wikiPageID , 2308940 ,
 http://dbpedia.org/ontology/wikiPageID , 4139319 ,
 http://dbpedia.org/ontology/wikiPageID , 588146 ,
 http://dbpedia.org/ontology/wikiPageID , 123625 ,
 http://dbpedia.org/ontology/wikiPageID , 2180976 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 126771121 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129566831 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 124353457 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 116767983 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129086799 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 124271287 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 126294264 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129043450 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 107955402 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 128736423 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 125867042 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 104807867 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 128925148 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 125007009 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 123586089 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129087630 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 103263602 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129732400 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 126523685 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 128981660 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 122685685 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 129399319 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 125421838 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 128925816 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 121675690 ,
 http://dbpedia.org/ontology/wikiPageRevisionID , 128851940 ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.econ.uchile.cl/uploads/cv/8bd86b80ae6b81cb58d02a3bbbf95edbdcef7b4c.pdf ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.fmorande.com/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://web.archive.org/web/20090927092045/http:/www.capital.cl/reportajes-y-entrevistas/felipe-morande.en-cuatro-a-os-cerraremos-la-brecha-con-la-cat-3.html ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://web.archive.org/web/20100326063403/http:/www.econ.uchile.cl/ficha/fmorande ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://web.archive.org/web/20101201090609/http:/uejecutivos.cl/newsletter_08_marzo_2007/newsletter_08_marzo_2007/profesor_felipe_morande_lavin.chile ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://web.archive.org/web/20121127162938/http:/www.fmorande.com/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.consejo-estado.es/presidentes.htm ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://internacional.elpais.com/internacional/2012/06/23/actualidad/1340478068_221929.html ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.cidob.org/biografias_lideres_politicos/america_del_sur/paraguay/fernando_lugo_mendez ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.elpais.com/articulo/reportajes/Rey/puso/alerta/Cuidado/Armada/elpepusocdmg/20110220elpdmgrep_1/Tes ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.rtve.es/mediateca/videos/20080205/declaracion-leida-noche-del-23-f-1981-por-francisco-laina-director-seguridad-del-estado/399998.shtml ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.franciscolourido.com/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://berchmans.edu.co/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://resalan.org/paises/co/sag/fjlourido.pdf ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.eltiempo.com/colombia/occidente/posesion-de-francisco-jose-lourido-gobernador-designado-del-valle_7851015-1 ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.hndm.unam.mx/consulta/publicacion/visualizar/558a37327d1ed64f16d48d7d%3Fanio=1917&mes=09&dia=22&tipo=pagina&palabras=PPS ,
 http://dbpedia.org/ontology/wikiPageExternalLink , https://web.archive.org/web/20050425170028/http:/www.bc.umsanet.edu.bo/libros/fellman/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.psoeandalucia.com/fototeca/ver_detalle.php%3Fid=93&sbc=56&sec=143 ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://wikanda.jaenpedia.es/wiki/Francisco_Vallejo_Serrano ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.elpais.com/todo-sobre/persona/Francisco/Vallejo/Serrano/1370/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.juntadeandalucia.es/innovacioncienciayempresa/ ,
 http://dbpedia.org/ontology/wikiPageExternalLink , http://www.juntadeandalucia.es ,
 http://dbpedia.org/ontology/wikiPageLength , 11228 ,
 http://dbpedia.org/ontology/wikiPageLength , 12498 ,
 http://dbpedia.org/ontology/wikiPageLength , 2392 ,
 http://dbpedia.org/ontology/wikiPageLength , 5264 ,
 http://dbpedia.org/ontology/wikiPageLength , 6038 ,
 http://dbpedia.org/ontology/wikiPageLength , 39642 ,
 http://dbpedia.org/ontology/wikiPageLength , 39650 ,
 http://dbpedia.org/ontology/wikiPageLength , 1496 ,
 http://dbpedia.org/ontology/wikiPageLength , 12866 ,
 http://dbpedia.org/ontology/wikiPageLength , 4465 ,
 http://dbpedia.org/ontology/wikiPageLength , 4506 ,
 http://dbpedia.org/ontology/wikiPageLength , 2473 ,
 http://dbpedia.org/ontology/wikiPageLength , 4241 ,
 http://dbpedia.org/ontology/wikiPageLength , 4365 ,
 http://dbpedia.org/ontology/wikiPageLength , 11532 ,
 http://dbpedia.org/ontology/wikiPageLength , 11553 ,
 http://dbpedia.org/ontology/wikiPageLength , 3924 ,
 http://dbpedia.org/ontology/wikiPageLength , 4004 ,
 http://dbpedia.org/ontology/wikiPageLength , 14339 ,
 http://dbpedia.org/ontology/wikiPageLength , 14362 ,
 http://dbpedia.org/ontology/wikiPageLength , 4402 ,
 http://dbpedia.org/ontology/wikiPageLength , 4450 ,
 http://dbpedia.org/ontology/wikiPageLength , 13211 ,
 http://dbpedia.org/ontology/wikiPageLength , 13233 ,
 http://dbpedia.org/ontology/country , http://es.dbpedia.org/resource/Organizaci�n_para_la_Cooperaci�n_y_el_Desarrollo_Econ�micos ,
 http://dbpedia.org/ontology/occupation , http://es.dbpedia.org/resource/Consultor ,
 http://dbpedia.org/ontology/occupation , http://es.dbpedia.org/resource/Investigador ,
 http://dbpedia.org/ontology/occupation , http://es.dbpedia.org/resource/Acad�mico ,
 http://dbpedia.org/ontology/occupation , http://es.dbpedia.org/resource/Alcalde ,
 http://dbpedia.org/ontology/occupation , http://es.dbpedia.org/resource/Juez ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/Evoluci�n_Pol�tica ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/Partido_Liberal_Democr�tico_(Chile) ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/Frente_Guas� ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/Partido_Justicialista ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/Uni�n_de_Centro_Democr�tico_(Espa�a) ,
 http://dbpedia.org/ontology/party , http://es.dbpedia.org/resource/FET_y_de_las_JONS ,
 http://dbpedia.org/ontology/profession , http://es.dbpedia.org/resource/Licenciado ,
 http://dbpedia.org/ontology/profession , http://es.dbpedia.org/resource/Funcionario_p�blico_(Espa�a) ,
 http://dbpedia.org/ontology/profession , http://es.dbpedia.org/resource/Universidad_de_Deusto ,
 http://dbpedia.org/ontology/residence , http://es.dbpedia.org/resource/Lambar�_(Paraguay) ,
 http://dbpedia.org/ontology/residence , http://es.dbpedia.org/resource/Paraguay ,
 http://dbpedia.org/ontology/residence , http://es.dbpedia.org/resource/Cali ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Pedro_Pablo_Err�zuriz ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Pierre_Laval ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Enrique_Oyarz�n_Mondaca ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Alfredo_Riesco_Riesco ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/��igo_Cavero ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Enrique_M�gica_Herzog ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Adalberto_Mart�nez_Flores ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Ollanta_Humala ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Federico_Franco ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Joaqu�n_de_la_Pe�a ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Vicente_Joga ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Eber_Sol�s ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Jos�_Miguel_Infante ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Eulalio_Guti�rrez_Ortiz ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Jer�nimo_Urmeneta ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Waldo_Silva ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/H�ctor_Useche ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Luis_Mu�oz_de_Guzm�n ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Mart�n_Soler_M�rquez ,
 http://dbpedia.org/ontology/successor , http://es.dbpedia.org/resource/Concha_Guti�rrez ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Felipe_Morand�?oldid=129566831&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Felipe_Morand�?oldid=126771121&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernand_Bouisson?oldid=124353457&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_Freire_Garc�a_de_la_Huerta?oldid=116767983&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_Freire_Garc�a_de_la_Huerta?oldid=129086799&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_Ledesma?oldid=124271287&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_Lugo?oldid=126294264&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_Lugo?oldid=129043450&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_�valos_(gobernador)?oldid=107955402&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Fernando_�valos_(gobernador)?oldid=128736423&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Floro_Eleuterio_Bogado?oldid=125867042&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Antonio_P�rez?oldid=104807867&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Antonio_P�rez?oldid=128925148&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Carrera_Torres?oldid=125007009&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Javier_Ovalle?oldid=129087630&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Javier_Ovalle?oldid=123586089&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_La�na?oldid=103263602&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_La�na?oldid=129732400&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Lourido?oldid=128981660&ns=0 ,
 http://www.w3.org/ns/prov#wasDerivedFrom , http://es.wikipedia.org/wiki/Francisco_Lourido?oldid=126523685&ns=0 ,
