PK,NOMBRE,COMEDOR,HORARIO AMPLIADO,PLANES DE MEJORA,INTEGRACION,TRANSPORTE,BUS,METRO,RENFE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,CLASE-VIAL,NOMBRE-VIA,TIPO-NUM,NUM,LOCALIDAD,sameAs_LOCALIDAD,PROVINCIA,sameAs_PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,sameAs_BARRIO,COD-DISTRITO,DISTRITO,sameAs_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5232,Colegio Público Martínez Montañés,1,1,1,No mencionado,-METRO: Pavones -BUS: 32  71  100  140  142  144,BUS: 32  71  100  140  142  144,METRO: Pavones,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5d3a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-HACIENDA_DE_PAVONES-V-223,CALLE,HACIENDA DE PAVONES,V,223,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28030,1,Pavones,https://www.wikidata.org/wiki/Q71760,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,446208,4472560,40.40191354205018,-3.6339103602187524,917 738 878,917 738 878,cp.martinezmontanes.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5209,Colegio Público María Moliner,1,1,1,No mencionado,-BUS: 4  38 48  106 140 -METRO: Simancas San Blas,BUS: 4  38 48  106 140,METRO: Simancas San Blas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6083a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ARCOS_DE_JALON-V-34,CALLE,ARCOS DE JALON,V,34,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,4,Arcos,https://www.wikidata.org/wiki/Q9627876,20,San Blas,https://www.wikidata.org/wiki/Q2001937,447480,4474801,40.42217402076163,-3.619118046203692,913 133 969,913 069 463,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
11121459,Colegio Público María de Villota,No mencionado,No mencionado,No mencionado,No mencionado,-METRO: Villa de Vallecas -BUS: 58,BUS: 58,METRO: Villa de Vallecas,,ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza bilingüe  Centro de nueva creación. Su ubicación es provisional.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=870757e08c800710VgnVCM1000001d4a900aRCRD,CALLE-ENRIQUE_GARCIA_ALVAREZ-V-11,CALLE,ENRIQUE GARCIA ALVAREZ,V,11,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28031,2,Santa Eugenia,https://www.wikidata.org/wiki/Q390463,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,447785,4470378,40.38235733881085,-3.6151408497888227,913 053 429 - 618 487 068,No mencionado,cp.mariadevillota.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5235,Colegio Público Menéndez Pelayo,1,1,1,Auditivos,-METRO: Atocha -BUS: 6  19  27  34  45  47 55  59  69  85  86  102  247 -RENFE: Atocha,BUS: 6  19  27  34  45  47 55  59  69  85  86  102  247,METRO: Atocha,RENFE: Atocha,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9514a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MENDEZ_ALVARO-V-16,CALLE,MENDEZ ALVARO,V,16,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28045,6,Palos de la Frontera,https://www.wikidata.org/wiki/Q521009,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,441334,4473004,40.40557510310644,-3.691396695437019,915 272 781,915 397 381,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5236,Colegio Público Menéndez Pidal,1,1,No mencionado,Trastornos generales del desarrollo,-METRO: Artilleros -BUS: 8  20  30  71  100,BUS: 8  20  30  71  100,METRO: Artilleros,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea24a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ENCOMIENDA_DE_PALACIOS-NUM-85,CALLE,ENCOMIENDA DE PALACIOS,NUM,85,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28030,5,Fontarrón,https://www.wikidata.org/wiki/Q10283284,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,445593,4472413,40.400540243883796,-3.6411565174428118,917 736 781,913 016 012,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5237,Colegio Público Meseta de Orcasitas,1,1,1,No mencionado,-BUS: 6  60  78  81  116  121  131,BUS: 6  60  78  81  116  121  131,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3044a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CAMINO_VIEJO_DE_VILLAVERDE-NUM-1,CALLE,CAMINO VIEJO DE VILLAVERDE,NUM,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,1,Orcasitas,https://www.wikidata.org/wiki/Q3773941,12,Usera,https://www.wikidata.org/wiki/Q953368,439681,4469283,40.37194535398157,-3.7105237988872513,913 413 045,913 417 861,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5238,Colegio Público Mesonero Romanos,1,1,1,No mencionado,-BUS: 63  142  144  E,BUS: 63  142  144  E,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8554a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-PONT_DE_MOLINS-NUM-31,CALLE,PONT DE MOLINS,NUM,31,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28038,5,Portazgo,https://www.wikidata.org/wiki/Q18005921,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,445313,4471653,40.39368443066321,-3.644378931194483,913 037 096,913 800 850,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5239,Colegio Público Miguel Blasco Vilatela,1,1,1,No mencionado,-METRO: García Noblejas -BUS: 4  28  38  48  70,BUS: 4  28  38  48  70,METRO: García Noblejas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=da64a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-HERMANOS_GARCIA_NOBLEJAS-NUM-70,CALLE,HERMANOS GARCIA NOBLEJAS,NUM,70,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,2,Pueblo Nuevo,https://www.wikidata.org/wiki/Q71753,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,446376,4475605,40.42934657144525,-3.6321872882400443,913 043 999,913 043 999,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5242,Colegio Público Miguel Servet,1,1,No mencionado,Trastornos generales del desarrollo,-BUS: 17  25  118  119,BUS: 17  25  118  119,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7594a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-FRAGATA-V-33,CALLE,FRAGATA,V,33,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28019,3,San Isidro,https://www.wikidata.org/wiki/Q3813733,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,437579,4471968,40.39409637138602,-3.736808786537968,914 611 757,914 627 953,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5240,Colegio Público Miguel de Unamuno,1,1,1,No mencionado,-METRO: Legazpi -BUS: 8  19  22  45  47  59  85  86  123  247,BUS: 8  19  22  45  47  59  85  86  123  247,METRO: Legazpi,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2084a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ALICANTE-V-5,CALLE,ALICANTE,V,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28045,5,Las Delicias,https://www.wikidata.org/wiki/Q3773736,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,441257,4471959,40.39428331181165,-3.6934728308868783,915 282 554,915 282 554,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5243,Colegio Público Mirasierra,1,1,No mencionado,No mencionado,-BUS: 133  134,BUS: 133  134,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa4a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LA_MASO-NUM-22,CALLE,LA MASO,NUM,22,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28034,7,Mirasierra,https://www.wikidata.org/wiki/Q31134,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,439475,4482517,40.49113903549112,-3.7141984471966625,917 345 665,917 350 356,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5157,Colegio Público Monte de El Pardo,1,1,No mencionado,No mencionado,-BUS: 601 602,BUS: 601 602,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10c4a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-GUARDIA-NUM-19,AVENIDA,GUARDIA,NUM,19,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28048,1,El Pardo,https://www.wikidata.org/wiki/Q3314337,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,434411,4485448,40.51715726859882,-3.774264310704681,913 760 692,913 760 636,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5233,Colegio Público Méjico (México),1,1,1,Motóricos,-BUS: 11  21  53,BUS: 11  21  53,,,ENSEÑANZA: Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fae3a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-BADAJOZ-NUM-74,AVENIDA,BADAJOZ,NUM,74,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28027,5,San Pascual,https://www.wikidata.org/wiki/Q165612,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444808,4477186,40.44348651514203,-3.650809049182787,91 403 57 44,No mencionado,cp.mejico.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5234,Colegio Público Méndez Núñez,1,No mencionado,1,No mencionado,-BUS: 7  29  129,BUS: 7  29  129,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4004a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ALICUN-V-9,CALLE,ALICUN,V,9,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28033,5,Apóstol Santiago,https://www.wikidata.org/wiki/Q11906303,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,444089,4481130,40.47897694855767,-3.659634305967847,913 024 834,913 024 834,cp.mendeznunez.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5244,Colegio Público Navas de Tolosa,1,1,1,No mencionado,-BUS: 59  79 -RENFE: San Cristóbal de los Angeles,BUS: 59  79,,RENFE: San Cristóbal de los Angeles,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65d4a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BENIMAMET-NUM-109,CALLE,BENIMAMET,NUM,109,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,2,San Cristóbal,https://www.wikidata.org/wiki/Q390457,17,Villaverde,https://www.wikidata.org/wiki/Q919536,441908,4466410,40.344340447262475,-3.685296004324213,917 976 083,917 976 083,cp.navasdetolosa.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5247,Colegio Público Nuestra Señora de la Almudena,1,No mencionado,No mencionado,No mencionado,-METRO: Ibiza -BUS: 15  20  26  61  63  69  152  202 215,BUS: 15  20  26  61  63  69  152  202 215,METRO: Ibiza,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0005a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LOPE_DE_RUEDA-NUM-48,CALLE,LOPE DE RUEDA,NUM,48,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28009,4,Ibiza,https://www.wikidata.org/wiki/Q15249910,3,Retiro,https://www.wikidata.org/wiki/Q2002296,442492,4474487,40.419015614377635,-3.6778727223264904,915 735 899,915 743 106,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5248,Colegio Público Nuestra Señora de la Concepción,1,1,1,Trastornos generales del desarrollo,-METRO: Barrio de la Concepcion -BUS: 21,BUS: 21,METRO: Barrio de la Concepcion,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5515a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-VIRGEN_DEL_SAGRARIO-NUM-24,CALLE,VIRGEN DEL SAGRARIO,NUM,24,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28027,4,Concepción,https://www.wikidata.org/wiki/Q11915156,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444867,4476481,40.43714842135485,-3.6500522880397286,914 040 275,914 047 955,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5249,Colegio Público Nuestra Señora de la Fuencisla,1,1,1,No mencionado,-BUS: 18  22  59  76  79  85  86 -RENFE: Doce de Octubre,BUS: 18  22  59  76  79  85  86,,RENFE: Doce de Octubre,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa25a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-TOMELLOSO-V-39,CALLE,TOMELLOSO,V,39,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28026,4,Almendrales,https://www.wikidata.org/wiki/Q9604761,12,Usera,https://www.wikidata.org/wiki/Q953368,440730,4470191,40.380200366406136,-3.698252688578992,914 754 327,915 001 173,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5250,Colegio Público Nuestra Señora de la Luz,1,1,1,No mencionado,-BUS: 22,BUS: 22,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff35a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MAGNESIA-V-9,CALLE,MAGNESIA,V,9,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,,Villaverde,https://www.wikidata.org/wiki/Q919536,440182,4466348,40.34365972711248,-3.705611429857769,917 950 766,917 975 020,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5251,Colegio Público Nuestra Señora de la Paloma,1,1,1,No mencionado,-METRO: La Latina -BUS: 3  17  18  23  35  60  148,BUS: 3  17  18  23  35  60  148,METRO: La Latina,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4555a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-TABERNILLAS-V-2,CALLE,TABERNILLAS,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,1,Palacio,https://www.wikidata.org/wiki/Q2136510,1,Centro,https://www.wikidata.org/wiki/Q1763376,445938,4472508,40.4110845196558,-3.711383150975494,913 640 630 - 913 653 675,913 653 675,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5252,Colegio Público Nuestra Señora del Lucero,1,1,1,No mencionado,-METRO: Laguna -BUS: 31  119  138 -RENFE: Laguna,BUS: 31  119  138,METRO: Laguna,RENFE: Laguna,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a65a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MUÑICO-NUM-1,CALLE,MUÑICO,NUM,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28047,1,Los Cármenes,https://www.wikidata.org/wiki/Q10319792,10,Latina,https://www.wikidata.org/wiki/Q794954,437118,4472688,40.40242068072587,-3.7410476655898712,914 647 678,914 647 678,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
11167184,Colegio Público Nuria Espert,1,1,No mencionado,No mencionado,-BUS: SE 799,BUS: SE 799,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a8c4279bad91710VgnVCM1000001d4a900aRCRD,CALLE-MARIA_REICHE-V-34,CALLE,MARIA REICHE,V,34,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28055,4,Timón,https://www.wikidata.org/wiki/Q10382570,21,Barajas,https://www.wikidata.org/wiki/Q807230,448214,4482036,40.487409274945925,-3.6110407043008768,686 545 008 (Secretaria),No mencionado,cp.nuriaespert.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5255,Colegio Público Pablo Picasso,1,1,1,No mencionado,-BUS: 9  72  120  125,BUS: 9  72  120  125,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef75a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ANGEL_LUIS_DE_LA_HERRAN-V-35,CALLE,ANGEL LUIS DE LA HERRAN,V,35,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28043,4,Pinar del Rey,https://www.wikidata.org/wiki/Q10349788,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,445140,4480214,40.47078626667984,-3.647156116262385,913 821 795 - 917 646 297,917 646 297,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5256,Colegio Público Padre Coloma,1,1,No mencionado,No mencionado,-METRO: Canillejas -BUS: 77  89  105  114  115  140,BUS: 77  89  105  114  115  140,METRO: Canillejas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3595a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-GUTIERREZ_CANALES-NUM-19,CALLE,GUTIERREZ CANALES,NUM,19,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28022,7,Canillejas,https://www.wikidata.org/wiki/Q663013,20,San Blas,https://www.wikidata.org/wiki/Q2001937,447859,4477718,40.448484963114275,-3.6148900571656988,91 742 64 47,91 741 25 98,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5257,Colegio Público Padre Mariana,1,No mencionado,1,No mencionado,-BUS: 102 111,BUS: 102 111,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5a3f5ca71c010VgnVCM1000000b205a0aRCRD,RONDA-SUR-V-145,RONDA,SUR,V,145,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28053,1,Entrevías,https://www.wikidata.org/wiki/Q71756,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,443015,4469823,40.37703559395701,-3.671302626256522,917 861 773,917 861 773,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5258,Colegio Público Padre Poveda,1,1,1,No mencionado,-METRO: Alfonso XIII  -BUS: 9  40  43  72  73,BUS: 9  40  43  72  73,METRO: Alfonso XIII,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfb5a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-ALFONSO_XIII-V-23,AVENIDA,ALFONSO XIII,V,23,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28002,3,Ciudad Jardín,https://www.wikidata.org/wiki/Q3773744,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,443380,4478055,40.451218874985805,-3.6677240367753114,914 151 195 - 915 199 877,914 162 781,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5260,Colegio Público Palacio Valdés,1,No mencionado,1,No mencionado,-METRO: Atocha -BUS: 10  14  27  34  37  45  141 -RENFE: Atocha,BUS: 10  14  27  34  37  45  141,METRO: Atocha,RENFE: Atocha,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=25d5a3f5ca71c010VgnVCM1000000b205a0aRCRD,PASEO-PRADO-V-38,PASEO,PRADO,V,38,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28014,3,Cortes,https://www.wikidata.org/wiki/Q2535637,1,Centro,https://www.wikidata.org/wiki/Q1763376,441318,4473765,40.41055699750786,-3.6929209140194783,914 203 370 - 913 695 034,914 203 370,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5261,Colegio Público Palomeras Bajas,1,1,No mencionado,Trastornos generales del desarrollo,-BUS: 57  144 -RENFE: Entrevías,BUS: 57  144,,RENFE: Entrevías,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ae5a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-FELIPE_DE_DIEGO-NUM-6,CALLE,FELIPE DE DIEGO,NUM,6,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28018,3,Palomeras Bajas,https://www.wikidata.org/wiki/Q10343902,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,443902,4470055,40.37919484869876,-3.6608630426434994,91 785 48 17,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
