PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13815;"Palacio de Cibeles";"";"";"Sede de la Alcaldía de Madrid CentroCentro  Galería de Cristal Mirador Madrid Cafetería Colección Cibeles (planta 2) Restaurante Palacio de Cibeles (planta 6) Tienda-Librería (planta 2) (cerrada provisionalmente) Punto de información turística";"Metro: Banco de España  Renfe Cercanías: Recoletos  Bus: E1, 203, 14, 27, 37, 45, C03, 1, 146, 15, 2, 20, 51, 52, 74, 9, 10, 34, 001  Aparcamiento: Montalbán (49), C/ Montalbán (entre Alfonso XI y paseo Prado)  Bicimad: Estación 86 (Plaza Cibeles)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=535e5a0f8161c010VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
5993155;"Parque Arroyo Fresno";"Zona Verde que consta de una parte ajardinada con césped y arbolado joven y otra parte más forestal con una lámina de agua de gran tamaño. También limita el parque una franja del carril bici que circunda Madrid y es de gran uso vecinal.";"";"Zonas infantiles Instalaciones deportivas Zona de petancas";"Bus: 49  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 107.657 m2    % Especies predominantes (nombre común) con respecto a especies principales):  Árboles. N&amp;ordm; total de unidades arbóreas: 575Pino piñonero 24%Almez 15%Olmo de Siberia 11%Plátano de sombra 10% Arbustos. N&amp;ordm; total de unidades arbustivas: 3Ciruelo rojo 100% Macizos arbustivos. Superficie de macizos arbustivos: 6.504 m&amp;sup2; Espino de fuego 77%Agracejo 4%";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=915fc8c5494be210VgnVCM2000000c205a0aRCRD";"VENTISQUERO DE LA CONDESA";"AVENIDA";"V";"43";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439248";"4482708";"40.49284296962057";"-3.7169069720385446";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
5982718;"Parque Cerro Almodóvar";"Parque con una elevada cantidad de arbolado con gran representación de olmos y pino piñonero. Existen zonas de mayores y varias zonas infantiles, plazas de recreo...";"";"Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Monumento y kiosco";"Bus: 25, 31 y 138  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 173.477  m&amp;sup2;   %Especies predominantes (nombre común) con respecto a especies principales: Árboles. N&amp;ordm; total de unidades arbóreas: 114.123Olmo de Siberia 48%Pino piñonero 38%Chopo del Canadá 20%Arce 10% Arbustos. N&amp;ordm; total de unidades arbustivas: 17 Rosa de Siria 59%Tuya 35%Cotoneaster 6% Macizos arbustivos. Superficie de macizos arbustivos: 6.848 m&amp;sup2;   Griñolera 40%Espirea 9%Forsitia 6%";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0568fda02908e210VgnVCM1000000b205a0aRCRD";"MARCELINO CASTILLO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"436799";"4471748";"40.393928614376";"-3.744713323980896";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
3337;"Parque de Atracciones de Madrid. Casa de Campo";"";"Información horarios en este enlace.";"";"Metro: Batán (línea 10).  Bus: 33.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d2213db5b71c010VgnVCM1000000b205a0aRCRD";"ATRACCIONES CASA CAMPO";"PARQUE";"T";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"436608";"4474015";"40.41281";"-3.75237";"912 000 795";"";"";"/contenido/entidadesYorganismos/ParquesTematicosOcio"; 
5969105;"Parque de Berlín";"Parque urbano limitado por las calles Ramón y Cajal, Marcenado y San Ernesto. Como significativo del mismo presenta restos procedentes de la caída del muro de Berlín adornado con bonitas fuentes ornamentales y amplios espacios estanciales, zonas infantiles, macizos arbustivos y extensas masas arbóreas.";"";"Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Aseo público Senda botánica";"Metro: Concha Espina (línea 9) Bus: 16, 29, 43, 52 y 120  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 49.116 m&amp;sup2;   %Especies predominantes (nombre común) con respecto a especies principales: Árboles. N&amp;ordm; total de unidades arbóreas: 809Castaño de Indias 21%Plátano de sombra 15%Álamo plateado 14%Ciruelo rojo 11% Arbustos. N&amp;ordm; total de unidades arbustivas: 54Acebo 43%Espino de fuego 31%Rosa de Siria 7% Macizos arbustivos. Superficie de macizos arbustivos: 1.619 m&amp;sup2; Adelfa 29%Vinca 19%Rosas 10%";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2e70e165684e210VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28016";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442673";"4478091";"40.45150372849227";"-3.6760645355093797";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
2213;"Planetario de Madrid";"Inaugurado el 29 de septiembre de 1986, es un centro dependiente del Área de Cultura, Turismo y Deporte del Ayuntamiento de Madrid. Durante los años 2016/2017 fue sometido a una profunda renovación tanto tecnológica como de las instalaciones y edificio, posible en virtud de un acuerdo de colaboración entre el Ayuntamiento de Madrid y la Obra Social &amp;ldquo;la Caixa&amp;rdquo; &amp;ndash; que incluye dotación de contenidos, renovación de exposiciones y la realización de actividades varias en el campo de la divulgación científica. Siempre con el fin de contribuir a la difusión de la astronomía y de la ciencia en general, tanto entre escolares como entre el público de cualquier edad y condición, posee una variada oferta de proyecciones audiovisuales, exposiciones y actividades (talleres, cursos, conferencias, observaciones públicas...). Las proyecciones que se ofrecen en el Planetario de Madrid se renuevan periódicamente y tienen una duración aproximada de 30 minutos. Existen dos programaciones básicas diferentes: una activa durante el verano y época de vacaciones escolares, y otra durante el curso escolar. Durante el curso escolar, las proyecciones de las mañanas de los días lectivos se reservan a escolares.   Video de presentación del centro  Planetario en  Google Maps";"Horario del centro: De martes a viernes, de 17 a 19:30 h (mañanas reservadas a escolares).   Sábados y domingos, de 10 a 13:30 h y de 17 a 19:30 h.     Cerrado: Todos los lunes del año. Días 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.  HORARIO DE PROYECCIONES.";"Sala de Proyección. Planta calle. Para acceder a ella es necesario adquirir una entrada.   Cuatro áreas expositivas de acceso gratuito, distribuidas en dos plantas:   Sala de Astrónomos. Planta baja. Vestíbulo de la planta baja. Vestíbulo de la planta calle. Zona Audiovisual con pantalla de retroproyección. Planta calle.      Sala de Video. Planta baja, en donde se desarrollan los talleres ofertados.";"Metro: Méndez Álvaro (línea 6). Bus: 148, 156. BICIMAD: Estación 177 (Calle Bolívar 3).  Planetario en  Google Maps";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD";"PLANETARIO";"AVENIDA";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441868";"4471523";"40.392279999540044";"-3.684956957448299";"914 673 461 (reserva grupos)                                                                                                                                                                                                                                                                                                                                                                                                                                               
914 673 898 (contestador automático de información)";"";"buzon@planetmad.es";"/contenido/entidadesYorganismos/Planetarios"; 
10747955;"Plaza de Daoíz y Velarde";"Espacio abierto de ocio y cultura situado entre el Centro Cultural de Daoíz y Velarde y la Junta Municipal del distrito de Retiro. Contiene la Fuente de los Cuarteles de Daoíz y Velarde, fruto de las actuaciones de reforma y rehabilitación de los antiguos Cuarteles de Daoíz y Velarde en dotaciones administrativas, culturales y deportivas. Plan municipal en el que han intervenido los arquitectos Rafael de La-Hoz Castanys en 1999 y Óscar Tusquets en 2001. Del acondicionamiento ambiental de los espacios libres se encargaron los arquitectos José Martínez Sarandeses y Andrés Martínez Gómez, quienes han recibido una mención por esta actuación en los XXI Premios de Urbanismo, Arquitectura y Obra Pública 2006 del Ayuntamiento de Madrid.";"";"";"Metro: Pacífico (líneas 1 y 6) y Menéndez Pelayo (línea 1). Bus: 24, 37, 54, 57, 141.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdbeb77bb6884610VgnVCM1000001d4a900aRCRD";"DAOIZ Y VELARDE";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28007";"1";"PACIFICO";"3";"RETIRO";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
10805949;"Plaza de Misterios. Recinto Ferial.";"El Pleno de la Junta Municipal de Ciudad Lineal, por acuerdo de 13 de marzo de 2018, ha aprobado como recintos ferial del Distrito para el año 2018 la Plaza de Misterios: Espacio delimitado entre las calles Misterios, Alcalá y Luva.";"";"";"Metro: Ciudad Lineal (línea 5) Bus: 38, 48, 70, 105, 4, 77, 104";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b260f107e186610VgnVCM2000001f4a900aRCRD";"MISTERIOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445798";"4476588";"40.43817493765838";"-3.639079477475124";"";"";"";""; 
5429830;"Programa Quedamos al salir de clase Distrito Carabanchel: CMM Francisco de Goya";"El Programa &amp;ldquo;Quedamos al Salir de Clase&amp;rdquo; es un recurso socioeducativo destinado a apoyar la conciliación de la vida familiar y laboral y a evitar los factores de riesgo que la ausencia de adultos cuidadores, una vez finalizada la jornada escolar, pueda ocasionar a las niñas y niños, favoreciendo el desarrollo de habilidades sociales, la adquisición de valores de tolerancia y el respeto a la diversidad y a la interculturalidad.  Destinatarios  El Programa está dirigido a niños y niñas de 3 a 12 años, distribuidos en tres grupos (de 3 a 5 años, de 6 a 9 años y de 10 a 12 años). Con carácter excepcional, se podrá admitir a niños de hasta 14 años cuando otros hermanos acudan al programa y siempre que alguno de ellos cumpla el requisito de la edad general del destinatario del proyecto. El número de niños y niñas por centro será de 40, (al menos dos plazas por centro se reservan para menores con necesidades educativas especiales y escolarizados en centros ordinarios), con las siguientes características, entre otras:   Menores en situación de riesgo o desventaja social. Familias monoparentales sin red de apoyo Familias con dificultades para desempeñar su tarea educativa. Menores cuyos padres/madres o tutores cuenten con un horario laboral coincidente con el horario del programa.";"El horario de las actividades es de lunes a viernes, de 16 a 20 horas.";"Actividades y Servicios  Servicio de Merienda Servicio de apoyo escolar. Servicio de traslado.";"Bus: 35";"Acceso El acceso al Programa se realiza tanto a través de los servicios sociales municipales como a través de aquellos centros escolares donde está ubicado el programa  Profesionales Coordinadores/as, monitores/as y personal de apoyo.   Coste   Este servicio es gratuito para la familia";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94c036542da04210VgnVCM2000000c205a0aRCRD";"ALFREDO ALEIX";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436026";"4468960";"40.36877070529469";"-3.7535272763200083";"913 602 980 / 913 602 981";"913 602 983";"";""; 
5429776;"Programa Quedamos al salir de clase Distrito Villa de Vallecas (en CEIP Loyola de Palacio)";"El Programa &amp;ldquo;Quedamos al Salir de Clase&amp;rdquo; es un recurso socioeducativo destinado a apoyar la conciliación de la vida familiar y laboral y a evitar los factores de riesgo que la ausencia de adultos cuidadores, una vez finalizada la jornada escolar, pueda ocasionar a las niñas y niños, favoreciendo el desarrollo de habilidades sociales, la adquisición de valores de tolerancia y el respeto a la diversidad y a la interculturalidad.  Destinatarios  El Programa está dirigido a niños y niñas de 3 a 12 años, distribuidos en tres grupos (de 3 a 5 años, de 6 a 9 años y de 10 a 12 años). Con carácter excepcional, se podrá admitir a niños de hasta 14 años cuando otros hermanos acudan al programa y siempre que alguno de ellos cumpla el requisito de la edad general del destinatario del proyecto. El número de niños y niñas por centro será de 40, (al menos dos plazas por centro se reservan para menores con necesidades educativas especiales y escolarizados en centros ordinarios), con las siguientes características, entre otras:   Menores en situación de riesgo o desventaja social. Familias monoparentales sin red de apoyo Familias con dificultades para desempeñar su tarea educativa. Menores cuyos padres/madres o tutores cuenten con un horario laboral coincidente con el horario del programa.";"El horario de las actividades es de lunes a viernes, de 16 a 20 horas.";"Actividades y Servicios   Servicio de Merienda Servicio de apoyo escolar. Servicio de traslado.";"Metro: Las SuertesBus: 145";"Acceso El acceso al Programa se realiza tanto a través de los servicios sociales municipales como a través de aquellos centros escolares donde está ubicado el programa   Profesionales  Coordinadores/as, monitores/as y personal de apoyo.   Coste  Este servicio es gratuito para la familia";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a3baa5e5ca04210VgnVCM1000000b205a0aRCRD";"EMBALSE DE NAVACERRADA";"CAMINO";"V";"9";"";"";"";"";"MADRID";"MADRID";"28051";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447502";"4469673";"40.37597903288599";"-3.6184358604020184";"913 807 940 / 913 807 568";"913 807 948";"";""; 
5686562;"Programa de Apoyo Socioeducativo y Prelaboral para Adolescentes ASPA Nº 4";"";"Este programa realizará actividades en el siguiente horario: de lunes a viernes de 10 a 14 y de 15 a 18 horas y los sábados para la realización de actividades planificadas.";"Las actuaciones del programa ASPA se organizan en torno a las siguientes líneas de actuación:   Actuaciones de apoyo socioeducativo, dirigidas a adolescentes y jóvenes, que se encuentren expuestos a riesgos sociales por desatención familiar, entornos sociales y urbanos degradados, pobreza, desigualdad o discriminación.  Actuaciones de apoyo a la autonomía personal y al tránsito a la vida adulta, dirigidas a los adolescentes que se preparan para abandonar el sistema de protección, ofreciéndoles apoyos que aborden la especial vulnerabilidad en la que se encuentran los jóvenes que han estado bajo la guarda o la tutela de la administración.  Actuaciones de apoyo a adolescentes que son progenitores, dirigidas, por un lado, a su capacitación como madres y padres, a ayudarles en el cumplimiento de sus responsabilidades hacia los niños que se encuentren bajo su cuidado y, por otro, a ofrecerles apoyos que les permitan disfrutar de sus propios derechos.  Actuaciones de prevención de la violencia, dirigidas a adolescentes y jóvenes que hayan sido protagonistas de algún tipo de violencia en cualquiera de sus modalidades, ya sea como autor o como víctima. Se llevarán a cabo mediante la intervención específica en grupos de tratamiento cuando así se determine en su Programa Individualizado de Intervención o en derivaciones que pudieran recibirse desde el Sistema Penitenciario en el supuesto de acuerdos de colaboración para tratamientos alternativos de pena en jóvenes mayores de 18 años.  Actuaciones de apoyo prelaboral, dirigidas a adolescentes y jóvenes que por factores personales, familiares y sociales, hayan abandonado procesos previos de inserción escolar y necesiten un acompañamiento de cara a su incorporación al mercado laboral como elemento clave para una transición a una vida adulta autónoma.  Las actuaciones del programa van encaminadas a la consecución de los objetivos planteados en cada caso. Las intervenciones se realizarán en el ámbito de convivencia del adolescente o del joven: domicilio familiar, calle, centro de servicios sociales, centro escolar, etc., así como en los locales del programa ASPA. Estas actuaciones pueden contemplar alguno de los siguientes niveles de intervención:  Intervención individual. Intervención familiar. Intervenciones grupales. Intervención en centros educativos. Trabajo de calle.";"Bus: 35, 155Metro: La Peseta (Línea 11)";"Acceso: Acudir al Centro de Servicios Sociales que corresponda por domicilio en horario de atención al público o acudir directamente al Centro de Adolescentes asignado al Distrito.  Ámbito de actuación: Latina y Carabanchel.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bedb9aa16698210VgnVCM1000000b205a0aRCRD";"PATRIMONIO DE LA HUMANIDAD";"CALLE";"V";"37";"";"";"";"C/V PALAU DE LA MÚSICA";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"435170";"4468229";"40.36210281029443";"-3.7635483773274845";"910 375 478";"";"adolescentesjovenes4@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionSocialMenoresFamilias/CentrosAdolescentesJovenes"; 
