num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S022379;29/07/2022;21:40:00;CALL. ANTONIO LOPEZ, 151;151;12;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;440685,571;4470920,624;N;NULL
2022S022463;30/07/2022;22:40:00;CALL. MAYOR, 58;58;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;439795,071;4474145,772;S;NULL
2022S022478;31/07/2022;9:35:00;PASEO. MARIA TERESA / PASEO. TORRECILLA;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;437749,283;4474681,586;N;NULL
2022S022478;31/07/2022;9:35:00;PASEO. MARIA TERESA / PASEO. TORRECILLA;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;437749,283;4474681,586;N;NULL
2022S022488;31/07/2022;16:00:00;CALL. FERROVIARIOS / CALL. ANTONIO VELASCO ZAZO;110;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440218,738;4470305,078;N;NULL
2022S022491;30/07/2022;19:20:00;CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIO DE LAS BATUECAS;13;8;FUENCARRAL-EL PARDO;Caída;Nublado;Bicicleta;Conductor;De 21 a 24 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;440271,964;4483638,508;N;NULL
2022S022567;02/08/2022;11:45:00;AVDA. SALMEDINA / CALL. ANTONIO GADES;125;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;449147,237;4467736,865;N;NULL
2022S022575;31/07/2022;22:00:00;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO;25;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440004,746;4472602,444;N;NULL
2022S022575;31/07/2022;22:00:00;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO;25;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;440004,746;4472602,444;N;NULL
2022S022642;03/08/2022;13:20:00;CALL. SAN CESAREO / CALL. SAN EUSTAQUIO;6;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440386,577;4465468,504;N;NULL
2022S022672;03/08/2022;21:45:00;AVDA. GUADALAJARA / CALL. LA ALBERICIA;109;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448016,355;4474854,067;N;NULL
2022S022681;04/08/2022;8:06:00;PLAZA. ALONSO MARTINEZ, 5;5;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440980,999;4475451,341;N;NULL
2022S022698;04/08/2022;15:30:00;CALL. EMILIO FERRARI / CALL. LLANOS DE ESCUDERO;118;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445876,986;4475376,765;N;NULL
2022S022712;04/08/2022;17:40:00;AVDA. ALBUFERA, 50;50;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443533,466;4471955,582;N;NULL
2022S022723;04/08/2022;20:50:00;AVDA. MAYORAZGO / AUTOV. M-45;131;18;VILLA DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;447771,344;4468093,644;N;NULL
2022S022724;04/08/2022;7:10:00;CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA;35;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443611,681;4483945,11;N;NULL
2022S022724;04/08/2022;7:10:00;CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA;35;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Hombre;NULL;NULL;443611,681;4483945,11;N;NULL
2022S022730;05/08/2022;0:05:00;CALL. EMBAJADORES / CALL. JAIME EL CONQUISTADOR;134;2;ARGANZUELA;Alcance;NULL;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440793,697;4472205,392;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438656,881;4472765,136;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438656,881;4472765,136;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438656,881;4472765,136;N;NULL
2022S022756;05/08/2022;9:24:00;AVDA. MANZANARES, 26;26;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438704,529;4473219,93;N;NULL
2022S022756;05/08/2022;9:24:00;AVDA. MANZANARES, 26;26;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;438704,529;4473219,93;N;NULL
2022S022759;05/08/2022;10:15:00;AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 154;154;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;447923,749;4483301,193;N;NULL
2022S022778;05/08/2022;14:45:00;CALL. ISLA DE JAVA, 33;33;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;442229,078;4482211,059;N;NULL
2022S022818;06/08/2022;8:35:00;AVDA. NICETO ALCALA ZAMORA / CTRA. ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444947,533;4481407,319;N;NULL
2022S022821;06/08/2022;7:20:00;CALL. TOLEDO, 74;74;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439761,301;4473441,136;N;NULL
2022S022827;06/08/2022;13:45:00;CALL. LUIS MITJANS / AVDA. CIUDAD DE BARCELONA;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443026,668;4472320,488;N;NULL
2022S022882;06/08/2022;22:10:00;PASEO. PONTONES, 11;11;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439467,899;4473063,573;N;NULL
2022S022921;08/08/2022;12:33:00;IDB. PARQUE ENRIQUE TIERNO GALVAN, 0;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;441788,753;4471284,822;N;NULL
2022S022950;08/08/2022;21:50:00;CALL. SAN BERNARDO / CALL. GRAN VIA;8;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439951,081;4474801,704;N;NULL
2022S022950;08/08/2022;21:50:00;CALL. SAN BERNARDO / CALL. GRAN VIA;8;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439951,081;4474801,704;N;NULL
2022S022970;09/08/2022;7:45:00;RONDA. SEGOVIA, 37B;37B;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439101,875;4473542,372;N;NULL
2022S022975;09/08/2022;11:20:00;CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA;8A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442564,388;4483662,295;N;NULL
2022S023042;10/08/2022;19:42:00;CALL. LEONARDO PRIETO CASTRO, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438600,967;4478336,409;N;NULL
2022S023074;11/08/2022;17:55:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435062,144;4469091,34;N;NULL
2022S023135;11/08/2022;20:58:00;CALL. PICO DE LOS ARTILLEROS, 84;84;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445720,592;4472999,524;N;NULL
2022S023143;12/08/2022;20:50:00;CALL. PRINCESA / PLAZA. ESPAÑA;2;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;NULL;NULL;439601,676;4475127,428;N;NULL
2022S023181;13/08/2022;13:15:00;CALL. SANTURCE / CALL. BERASTEGUI;11;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445771,219;4475194,479;N;NULL
2022S023181;13/08/2022;13:15:00;CALL. SANTURCE / CALL. BERASTEGUI;11;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445771,219;4475194,479;N;NULL
2022S023248;14/08/2022;11:08:00;CALL. TUCAN / CALL. CONDOR;11;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;437236,558;4471325,365;N;NULL
2022S023292;13/08/2022;11:45:00;PQUE. CASA DE CAMPO / ANILLO CICLISTA;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437349,817;4476081,879;N;NULL
2022S023292;13/08/2022;11:45:00;PQUE. CASA DE CAMPO / ANILLO CICLISTA;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;437349,817;4476081,879;N;NULL
2022S023304;15/08/2022;19:17:00;CALL. PRINCESA / CALL. HILARION ESLAVA;70;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439191,871;4475913,257;N;NULL
2022S023322;16/08/2022;8:55:00;CALL. O'DONNELL / CALL. FERNAN GONZALEZ;36;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442789,188;4474743,995;N;NULL
2022S023348;15/08/2022;12:58:00;CALL. MORALZARZAL / CALL. LA MASO;80;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439782,849;4482744,588;N;NULL
2022S023380;16/08/2022;18:50:00;CALL. SILVA, 2;2;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;439941,965;4474683,92;N;NULL
2022S023382;15/08/2022;22:30:00;CALL. ALCALA, 22;22;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;440715,992;4474389,061;N;NULL
2022S023382;15/08/2022;22:30:00;CALL. ALCALA, 22;22;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;NULL;NULL;440715,992;4474389,061;N;NULL
2022S023397;17/08/2022;7:38:00;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO;7;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;444160,83;4473558,441;N;NULL
2022S023428;17/08/2022;14:50:00;CALL. INFANTA MERCEDES, 37;37;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440785,186;4478597,997;N;NULL
2022S023439;17/08/2022;18:45:00;PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA;2;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441540,051;4474637,24;N;NULL
2022S023594;20/08/2022;2:00:00;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441297,948;4476954,142;N;NULL
2022S023594;20/08/2022;2:00:00;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441297,948;4476954,142;N;NULL
2022S023605;17/08/2022;7:35:00;PASEO. EXTREMADURA / CALL. AYTONA;443;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;433726,823;4471190,52;N;NULL
2022S023659;21/08/2022;17:44:00;CALL. OFELIA NIETO / CALL. ALONSO NUÑEZ;10;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;439750,713;4478903,788;N;NULL
2022S023736;22/08/2022;13:45:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441271,815;4474605,03;N;NULL
2022S023736;22/08/2022;13:45:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441271,815;4474605,03;N;NULL
2022S023740;23/08/2022;11:08:00;AVD. DEMOCRACIA FAROLA Nº 111;25;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;447510,005;4471485,991;N;NULL
2022S023750;23/08/2022;15:22:00;GTA. PUENTE DE SEGOVIA / PASEO. ERMITA DEL SANTO;1;10;LATINA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;438577,107;4473961,97;N;NULL
2022S023768;23/08/2022;19:40:00;CALL. GRAN VIA, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440869,702;4474493,038;N;NULL
2022S023826;24/08/2022;22:25:00;CALL. OLIVAR, 47;47;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440490,19;4473403,623;N;NULL
2022S023875;25/08/2022;20:30:00;CMNO. HUMERA / CTRA. SOMOSAGUAS;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;433863,449;4474982,146;N;NULL
2022S023875;25/08/2022;20:30:00;CMNO. HUMERA / CTRA. SOMOSAGUAS;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;433863,449;4474982,146;N;NULL
2022S023925;26/08/2022;17:30:00;CALL. O'DONNELL, 46;46;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442898,645;4474737,955;N;NULL
2022S024024;28/08/2022;12:05:00;GTA. PUENTE DE SEGOVIA / GTA. PUENTE DE SEGOVIA;1;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;438582,178;4473961,597;N;NULL
2022S024061;29/08/2022;8:28:00;GTA. LUIS ROSALES / CALL. LOPEZ DE HOYOS;0;16;HORTALEZA;Caída;LLuvia intensa;Bicicleta;Conductor;De 45 a 49 años;Mujer;3;Ingreso superior a 24 horas;444536,25;4479753,981;N;NULL
2022S024063;29/08/2022;8:30:00;CALL. ANTONIO PEREZ / CALL. GABRIEL LOBO;20;5;CHAMARTÍN;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;442204,995;4477073,665;N;NULL
2022S024071;29/08/2022;8:55:00;LATINA;150;10;LATINA;Caída;NULL;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;435991,447;4472395,758;N;NULL
2022S024087;28/08/2022;22:00:00;PQUE. MADRID RIO, +00450I;+00450I;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;439197,612;4472359,074;NULL;NULL
2022S024087;28/08/2022;22:00:00;PQUE. MADRID RIO, +00450I;+00450I;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439197,612;4472359,074;N;NULL
2022S024113;29/08/2022;19:30:00;ANILLO CICLISTA PK 39.200;3;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434278,908;4472736,656;N;NULL
2022S024128;29/08/2022;23:20:00;CMNO GANAPANES;3;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439412,91;4480368,95;N;NULL
2022S024202;30/08/2022;20:45:00;CALL. BOYER / CALL. VIGIL;1;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;450241,732;4472878,025;N;NULL
2022S024205;30/08/2022;21:05:00;CALL. SEGOVIA / CALL. JUAN DUQUE;69;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438962,184;4473938,244;N;NULL
2022S024503;31/08/2022;10:15:00;AVDA. ANDES, 50. FAROLA 75;50;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;447601,791;4478738,037;N;NULL
2022S024509;30/08/2022;19:50:00;CALL. CARTAGENA, 111;111;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442804,585;4476873,373;N;NULL
2022S024548;31/08/2022;20:00:00;CALL. CASTELLFLORITE / CALL. VIA CARPETANA;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437236,781;4471747,405;N;NULL
2022S024703;01/09/2022;14:25:00;CALL. SOR ANGELA DE LA CRUZ / CALL. BRAVO MURILLO;43;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440797,265;4479104,248;N;NULL
2022S024718;01/09/2022;17:50:00;CALL. PRINCIPE DE VERGARA, 253;253;5;CHAMARTÍN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442577,954;4478551,334;N;NULL
2022S024730;02/09/2022;7:59:00;CALL. SAN ROQUE / CALL. PEZ;20;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;440254,379;4474940,372;N;NULL
2022S024778;02/09/2022;15:10:00;CALL. GENERAL RICARDOS, 190;190;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;437576,486;4470878,534;N;NULL
2022S024831;02/09/2022;23:30:00;CALL. JOSE ORTEGA Y GASSET / PASEO. CASTELLANA;2;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441602,832;4475754,03;N;NULL
2022S024832;03/09/2022;5:50:00;PASEO. INFANTA ISABEL, 7;7;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;441479,954;4473237,861;N;NULL
2022S024846;03/09/2022;16:00:00;CALL. AGUSTIN DURAN, 29;29;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Mujer;14;Sin asistencia sanitaria;442881,197;4476413,195;N;NULL
2022S024850;03/09/2022;16:45:00;CALL. ANTONIO LOPEZ, 254A;254A;12;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440963,762;4470115,541;S;NULL
2022S024874;03/09/2022;22:44:00;AVDA. MENENDEZ PELAYO, 71;71;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442606,87;4473620,823;N;NULL
2022S024913;04/09/2022;9:50:00;AUTOV. M-607, +01750S;+01750S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439945,32;4489606,451;N;NULL
2022S024932;04/09/2022;19:20:00;AVDA. GRAN VIA DEL SURESTE, 38;38;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;449664,622;4467766,616;N;NULL
2022S024932;04/09/2022;19:20:00;AVDA. GRAN VIA DEL SURESTE, 38;38;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449664,622;4467766,616;N;NULL
2022S024937;04/09/2022;20:45:00;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;446440,19;4473217,32;N;NULL
2022S024964;04/09/2022;11:10:00;GTA. S.A.R. DON JUAN DE BORBON Y BATTEMBERG, 1;1;21;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;447858,768;4479001,595;N;NULL
2022S024969;05/09/2022;11:40:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 33;33;6;TETUÁN;Otro;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440609,965;4477582,774;N;NULL
2022S025014;06/09/2022;0:55:00;PASEO. ERMITA DEL SANTO, 17;17;10;LATINA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;438599,029;4473391,068;N;NULL
2022S025022;06/09/2022;8:00:00;AVDA. LUIS ARAGONES, 6;6;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;449202,189;4476181,643;N;NULL
2022S025147;06/09/2022;19:50:00;CALL. CONCEPCION JERONIMA / CALL. EL SALVADOR;25;1;CENTRO;Otro;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440077,891;4473945,976;N;NULL
2022S025198;06/09/2022;23:30:00;MADRID;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438726,977;4474483,643;N;NULL
2022S025210;07/09/2022;8:45:00;CALL. CEA BERMUDEZ / CALL. VALLEHERMOSO;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439930,034;4476699,065;N;NULL
2022S025238;07/09/2022;11:01:00;CALL. VIDAUBA / CALL. RODRIGO DE ARANA;12;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435306,72;4470322,041;N;NULL
2022S025257;07/09/2022;0:05:00;CALL. ENCOMIENDA DE PALACIOS, 35;35;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;445462,458;4472416,673;S;NULL
2022S025323;07/09/2022;17:35:00;CALL. SANTOÑA / CALL. MARINA USERA;27;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439402,434;4470376,285;N;NULL
