PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4623700,Centro Deportivo Municipal La Almudena,,"Horario de uso de las instalaciones deportivas Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla    De lunes a viernes, de 7,30 a 22,30 horas. Sábados, domingos y festivos, de 8 a 21,45 horas.   Apertura y cierre del centro    De lunes a viernes, de 7,30 a 23,30 horas. Sábados, domingos y festivos: de 8 a 22 horas.   Cierre completo del centro    Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( a años): matronatacion natacion. infantiles (edad, segun modalidad): natacion, natacion (tecnificacion), waterpolo. adultos : gimnasia acuatica (acuagim), carrera acuatica (aquarunning), fitness acuatico, natacion, natacion embarazadas, natacion tecnificacion y natacion/triatlon. mayores años: gimnasia acuatica (acuagim) y natacion. equipamientos superficie total de las instalaciones: ., metros cuadrados. unidades deportivas cubiertas: piscina (vaso de metros y vaso de enseñanza), y sala de fisioterapia. programas medico-deportivos: fisioterapia deportiva y escuela de espalda. accesibilidad: grua de piscina.",piscina,natacion,"Metro: Alsacia.  Bus: 70 , 106 , 110.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff13318c05b24110VgnVCM1000000b205a0aRCRD,NICOLAS SALMERÓN,CALLE,V,8,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446349,4474634,40.4206065,-3.632423731,"915 882 355
915 886 956",,idmalmudena@madrid.es,Piscinas, 
4722,Centro Deportivo Municipal La Bombilla,,"Horario de uso de las instalaciones deportivas Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes y festivos de 8,30 a 20,30 horas. Sábados y domingos de 8,30 a 14,30 horas.   Cierre completo del Centro       Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas infantiles (edad, segun modalidad): padel, pre-tenis y tenis. adultos : padel y tenis. equipamiento superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: pista de padel, pista de padel (cristal), pista de tenis y tenis de mesa. columna de rescate cardiaco.",pista de padel,padel,"Metro: Príncipe Pío.  Bus: 46, A, 160, 161.  Renfe: Príncipe Pío.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  14  bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a6842be9971c010VgnVCM1000000b205a0aRCRD,SENDA DEL REY,CALLE,V,8,,,,,MADRID,MADRID,28040,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437917,4476038,40.43266791,-3.731947836,917 588 677 - 915 592 090,,idmlabombilla@madrid.es,PistasTenisBadminton, 
4722,Centro Deportivo Municipal La Bombilla,,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,Centro Deportivo Municipal La Bombilla,,,,pista de tenis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,Centro Deportivo Municipal La Bombilla,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820127,Centro Deportivo Municipal La Cebada (antigua La Latina),,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo de 7 a 24 horas.   Cierre completo del centro    Días 1 de enero, 1 de mayo y 25 de diciembre.","servicio de asesoramiento tecnico personalizado. clases y escuelas deportivas pre-infantil: ( años) natacion peques. infantiles (edad, segun modalidades): natacion y polideportiva. jovenes y personas adultas: ciclo sala, gimnsasia acuatica (aquagym), natacion. mayores años: acondicionamiento, gimnasia acuatica (aquagym), gimnasia suave, natacion. personas con discapacidad: natacion. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: un pabellon polideportivo, piscinas de nado o uso deportivo (vaso de metros de largo y calles), piscina vaso de enseñanza ( metros de largo por metros de ancho), dos salas de musculacion, una sala polivalente. unidades deportivas exteriores: zona outdoor (azotea). ayudas tecnicas para la accesibilidad: una grua movil para personas con movilidad reducida, ascensores para todas las plantas y vestuarios adaptados a personas con discapacidad. columna de rescate cardiaco: disponibilidad de desfibriladores semiautomaticos en el recinto deportivo.",piscina,natacion,"Metro: La Latina L5.  Bus:  2, 17, 18, 23, 35, 60.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .","Si estás interesado/a en realizar cursos en nuestro centro: tienes hasta el 23 de octubre incluido para venir presencialmente a la instalación a hacer la preinscripción y, así, participar en el sorteo de adjudicación de plazas. Tambien puedes hacerlo a través de este enlace Apúntate  Entre el 25 y el 31 de octubre (ambos incluidos), contactaremos directamente con las personas seleccionadas en el sorteo para que puedan realizar la inscripción definitiva.","1,5",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b52f49ccf35d3810VgnVCM1000001d4a900aRCRD,CEBADA,PLAZA,V,15,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439809,4473567,40.41054608,-3.709401468,Por ahora solo WhatsApp: 697121149,,info@cdmlacebada.com,Gimnasios, 
4697,Centro Deportivo Municipal La Chopera,,"Horario de apertura y cierre de las instalaciones deportivas   De lunes a domingo de 8,30 a 22 horas.  Horario de taquilla   De lunes a viernes 15,45 a 20,10 horas. Sábados y domingos de 8,30 a 14,30 horas. Festivos cerrado.    Cierre completo del centro    Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas infantiles y jovenes (edad, segun modalidad): futbol, pre tenis y tenis. jovenes y personas adultos aerobic, fitness y pilates. mayores años: acondicionamiento fisico y pilates. programa deportivo en la calle caminar por madrid y marcha nordica. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: campo de futbol, pista polideportiva, pista de tenis, pista de padel y circuito vita. unidades deportivas cubiertas: sala de musculacion y sala multiusos. ayudas tecnicas para la accesibilidad: plataforma. columna de rescate cardiaco.",pista polideportiva,,"Metro: Atocha, Retiro.  Bus: 1, 2, 15, 19, 28, 146.  Renfe: Atocha.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 12bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a09842be9971c010VgnVCM1000000b205a0aRCRD,FERNAN NUÑEZ,PASEO,V,3,,,,,MADRID,MADRID,28009,5,LOS JERONIMOS,3,RETIRO,441823,4473675,40.41167031,-3.685675652,914 201 154,,idmlachopera@madrid.es,Gimnasios, 
4697,Centro Deportivo Municipal La Chopera,,,,pista de tenis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,Centro Deportivo Municipal La Chopera,,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,Centro Deportivo Municipal La Chopera,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,Centro Deportivo Municipal La Elipa,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.      Horario de Taquilla   De 8,30 a 20,30 horas.   Cierre completo del Centro   los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas infantiles (edad, segun modalidad): badminton, bateo en tunel, beisbol, futbol (masculino y femenino), padel y tenis. personas jovenes y adultas : bateo en tunel, beisbol, combinada (tonificacion/pilates), fitness, musculacion, padel, pickleball, pilates y tenis. mayores años: acondicionamiento fisico, pilates y polideportiva. equipamientos superficie total en las instalaciones: . metros cuadrados. unidades deportivas al aire libre: campo de beisbol, campo de bolos y petanca, campo de futbol (de cesped artificial), campo de futbol (de cesped artificial),campo de sofbol (fuera de servicio temporalmente), circuitos de automodelismo (radiocontrol de asfalto / radiocontrol de tierra, con cubierta), piscina (vaso de metros, vaso de recreo y vaso infantil), pista de padel ( de cristal),pista polideportiva (con cubierta), pista de tenis, tenis mesa y zona nudista. unidades deportivas cubiertas: fronton, pabellon polideportivo, rocodromo, salas multiusos (gimnasios) y sala de musculacion. unidades auxiliares: aula . oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva.",pista polideportiva,,"Metro: Estrella.  Bus: 71 , 113.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 30 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6b842be9971c010VgnVCM1000000b205a0aRCRD,ALCALDE GARRIDO JUARISTI,CALLE,V,17,,,,,MADRID,MADRID,28030,4,MEDIA LEGUA,14,MORATALAZ,444349,4473952,40.41433124,-3.655949876,914 303 511,,idmlaelipa@madrid.es,Gimnasios, 
4674,Centro Deportivo Municipal La Elipa,,,,pista de tenis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,Centro Deportivo Municipal La Elipa,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,Centro Deportivo Municipal La Elipa,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,Centro Deportivo Municipal La Elipa,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,Centro Deportivo Municipal La Elipa,,,,gimnasio,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,Centro Deportivo Municipal La Fundi,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla  De lunes a viernes: de 9 a 14:30 horas y de 15 a 20:30  horas. Sábados y domingos: 9 a 14 horas.  Cierre completo del centro  Todos los festivos, más el 24 de diciembre y 31 de enero.","clases y escuelas deportivas infantiles (edad, segun modalidades): baloncesto, futbol sala, gimnasia ritmica, karate kenpo, tenis y tenis de mesa. jovenes y personas adultas: aerobic, ciclo sala, combinada (actividad con musicas, tonificacion, fitness/ciclo sala), musculacion, padel y tenis. mayores años: acondicionamiento fisico. equipamientos superficie total de las instalaciones: . metros cuadrados unidades deportivas al aire libre: pista polideportiva, pista de tenis y pista de padel. unidades deportivas cubiertas: pabellon polideportivo, salas multiusos, y sala de musculacion. oficina de promocion deportiva: responsable de la coordinacionde juegos deportivos municipales, torneos y circuitos municipales y copas de primavera. ademas, ofrece informacion sobre escuelas de promocion deportiva. ayudas tecnicas para la accesibilidad: plataforma. columna de rescate cardiaco.",pista polideportiva,,"Metro: Legazpi, Arganzuela Planetario   Bus: 8, 19, 45, 47, 59, 76, 85  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b26b0c40971c010VgnVCM1000000b205a0aRCRD,ALICANTE,CALLE,V,14,,,,,MADRID,MADRID,28045,5,DELICIAS,2,ARGANZUELA,441329,4471761,40.39437716,-3.69134106,914 305 871 - Taquilla 915 288 879,,idmarganzuela@madrid.es - oficina promoción deportiva jdmarganzuela@madrid.es,Gimnasios, 
4694,Centro Deportivo Municipal La Fundi,,,,pista de tenis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,Centro Deportivo Municipal La Fundi,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104235,Centro Deportivo Municipal La Masó,,"Horario de uso de las instalaciones deportivas:    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   Lunes a viernes de 8:45 a 21 horas.  Sabados, domingos y festivos de 9 a 14:45 horas.    Cierre completo del centro    Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( a años): futbol, gimnasia ritmica, matrogimnasia, matronatacion y natacion. infantiles: (edad, segun modalidades): aerobic, escalada, futbol, gimnasia ritmica, natacion y polideportiva. jovenes y personas adultas: aerobic, ciclo sala, carrera acuatica, (aquarunning), circuito de fitness, combinada (fitness/tonificacion, yoga/pilates, aerobic/pilates) fitness, fitness acuatico, gap, gimnasia acuatica (aquagym), natacion, natacion de compensacion, natacion espalda, natacion embarazadas, natacion jovenes, pilates y pilates embarazadas. mayores de años: acondicionamiento fisico y gimnasia acuatica (aquagym y natacion). personas con discapacidad fisica: natacion. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: campo de futbol y rocodromo. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros y vaso de enseñanza), sala de fisioterapia, sala multiusos y sala de musculacion. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. ayudas tecnicas para la accesibilidad: ascensor y grua de piscina. columna de rescate cardiaco.",campo de futbol,futbol,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración.  Bus: 49, 64, 83, 124, 134.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.",,"1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15efe8ae8d81c010VgnVCM1000000b205a0aRCRD,MASO,CALLE,V,80,,,,C/V Ventisquero de la Condesa,MADRID,MADRID,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439451,4481771,40.484426,-3.714422256,917 397 555,,idmlamaso@madrid.es,Gimnasios, 
104235,Centro Deportivo Municipal La Masó,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538574,Centro Deportivo Municipal Las Cruces,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 7 a 14 y de 15 a 22 horas. Sábados de 9 a 19  horas. Domingos y festivos de 9 a 14 horas.   Cierre completo del Centro    Días 1 de enero, 1 de mayo, 24, 25 y 31 de diciembre.","clases y escuelas deportivas pre-infantiles ( a años): educacion fisica de base, matronatacion y natacion. infantiles (edad, segun modalidad): aerobic, baloncesto, balonmano, gimnasia ritmica, futbol, futbol sala, judo, natacion, natacion (escuela de iniciacion, competicion), natacion sincronizada, padel, pre-tenis, tenis y voleibol. jovenes: aerobic, baloncesto, ciclo sala, combinada (efp), futbol, natacion, natacion (escuela de iniciacion, competicion), padel, tenis y tonificacion. adultos: acondicionamiento fisico/fat burner, aerobic/zumba, aerobic/body jam, carrera acuatica (acuarunning), ciclo sala, combinada (efp/ciclo+core), fitness acuatico, fitnes/body combat, gimnasia acuatica, gimnasia acuatica (acuagim), gimnasia suave/body balance, gimnasia suave/espalda sana, kick boxing/muay thai , natacion, natacion de compensacion, natacion embarazadas, padel, pilates, tenis , tonificacion/body pump y yoga. mayores años: actividad fisica, gimnasia acuatica, gimnasia acuatica (acuagim), gimnasia acuatica/acuasalud, gimnasia acuatica/acuapilates, gimnasia acuatica/acuarelax, natacion y tonificacion. personas con discapacidad : actividad fisica, gimnasia acuatica, natacion y polideportiva. equipamientos superficie total de las instalaciones: ., metros cuadrados. unidades deportivas al aire libre: campo de futbol (cesped artificial), campo de futbol , (cesped artificial), pista de padel, pista de padel (cristal) y pista de tenis. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de m y vaso de enseñanza), salas multiusos y sala de musculacion. solarium (no disponible). ayudas tecnicas para la accesibilidad: ascensor y grua de piscina.",pista de padel,padel,"Metro: Aluche , Eugenia de Montijo.  Bus: 121 , 131 , 139.  Renfe: Aluche.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a6952ff55b41110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,V,72,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,435779,4470115,40.37914894,-3.756554762,915 888 600,,idmlascruces@madrid.es,CamposEstadiosFutbol, 
