PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
11358733,Instalación Deportiva Básica Parque Villa de Vallecas,,,"pista de fútbol sala, pistas de baloncesto (transversales), pista de skate","Metro: CongostoBus: 54 , 130 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a14291fa9288710VgnVCM1000001d4a900aRCRD,PUERTO DE PORZUNA,CALLE,V,50,,,,,MADRID,MADRID,28031,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,446909,4469321,40.37277996,-3.625378328,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11358753,Instalación Deportiva Básica Parroquia Santa Eugenia,,,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a4291fa9288710VgnVCM1000001d4a900aRCRD,VIRGEN DE LAS VI&amp;Ntilde;AS,CALLE,V,15,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448367,4470121,40.38008196,-3.60826738,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11358766,Instalación Deportiva Básica Peñaranda de Bracamonte,,,pista de baloncesto,Metro: CongostoBus: 142,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e5291fa9288710VgnVCM1000001d4a900aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,V,4,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,448710,4469592,40.37533906,-3.604183912,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11358784,Instalación Deportiva Básica Pista de Patinaje,,,,"Metro: CongostoBus: 54 , 130 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a96291fa9288710VgnVCM1000001d4a900aRCRD,PUERTO DE PORZUNA,CALLE,V,0,,,,,MADRID,MADRID,28031,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,446909,4469321,40.37277996,-3.625378328,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4540082,Instalación Deportiva Básica Poza de la Sal,,,,"Bus: 58 , 63 , 145",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94376b6506551110VgnVCM1000000b205a0aRCRD,POZA DE LA SAL,CALLE,V,2,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448816,4470012,40.37912373,-3.602985128,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4539953,Instalación Deportiva Básica Puentelarra,,,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2716c39144551110VgnVCM1000000b205a0aRCRD,PUENTELARRA,CALLE,V,12,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448296,4470473,40.3832447,-3.60913629,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11358829,Instalación Deportiva Básica Puerto Lumbreras,,,,"Metro: CongostoBus: 54 , 130 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89596635ec288710VgnVCM1000001d4a900aRCRD,POZA DE LA SAL,INST. DEPORTIVA BASICA,T,,,,,,MADRID,MADRID,,,,,DISTRITO,448810,4470032,40.37930773,-3.603034131,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4539403,Instalación Deportiva Básica P.A.R. Castrillo de Aza,,,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a554a9b438051110VgnVCM1000000b205a0aRCRD,SANTA EUGENIA,AVENIDA,V,1,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448343,4470808,40.38626821,-3.608600721,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6344730,Instalación Deportiva Básica Rocódromo,,,,Metro: Las Suertes,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2f8d4eb171f5310VgnVCM1000000b205a0aRCRD,LA GAVIA,AVENIDA,V,4,,,,c/v Avenida Cerro Milano,MADRID,MADRID,28051,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,448309,4469756,40.37678621,-3.608936762,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11359398,Instalación Deportiva Básica Santa Eugenia,,,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a57671143788710VgnVCM1000001d4a900aRCRD,CERRO DE ALMODOVAR,CALLE,V,11,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448941,4470114,40.38004993,-3.60150668,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
11358863,Instalación Deportiva Básica Skate Real de Arganda,,,,Metro: Villa de VallecasBus: 58,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa2a6635ec288710VgnVCM1000001d4a900aRCRD,REAL DE ARGANDA,CALLE,V,49,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,447786,4470059,40.37949103,-3.615099935,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11358872,Instalación Deportiva Básica Stela Maris,,,pista de minibaloncesto ,Metro: CongostoBus: 142,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=346a6635ec288710VgnVCM1000001d4a900aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,V,4,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,448710,4469592,40.37533906,-3.604183912,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4642625,Instalación Deportiva Municipal Básica Abrantes - Colonia Velázquez,,,,"Metro: Pan Bendito, San Francisco.Bus: 47 , 108 , 118 , 121 , 131 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d068171cef4110VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,V,297,,,,,MADRID,MADRID,28025,7,ABRANTES,11,CARABANCHEL,437625,4469626,40.37480369,-3.734643176,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4554452,Instalación Deportiva Municipal Básica Alameda de Osuna I,,,,"Metro: El Capricho.Bus: 77 , 101 , 112 , 114 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3560735dead1110VgnVCM1000000b205a0aRCRD,BALANDRO,CALLE,V,1,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,449924,4478011,40.45125145,-3.590562684,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4555959,Instalación Deportiva Municipal Básica Alas,,,,"Metro: BarajasBus: 101 , 105 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d67d5c51350e1110VgnVCM1000000b205a0aRCRD,ALAS,CALLE,V,2,,,,,MADRID,MADRID,28042,4,TIMON,21,BARAJAS,450428,4480316,40.47204651,-3.584799305,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4557041,Instalación Deportiva Municipal Básica Albaicín,,,,"Bus: 60 , 76 , 78 , 81 , 116.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e518d498a5e1110VgnVCM1000000b205a0aRCRD,ALBAICIN,CALLE,V,19,,,,Orcasur,MADRID,MADRID,28041,2,ORCASUR,12,USERA,440477,4469068,40.36818417,-3.702392477,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4557439,Instalación Deportiva Municipal Básica Albaida,,,,"Metro: Simancas , San BlasBus: 38 , 48",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=040cbad143ae1110VgnVCM1000000b205a0aRCRD,ALBAIDA,CALLE,V,S/N,,,,Parque de San Blas,MADRID,MADRID,28037,2,HELLIN,20,SAN BLAS-CANILLEJAS,447522,4475904,40.4302415,-3.619981911,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4528002,Instalación Deportiva Municipal Básica Alcalde Martín de Alzaga,,,,"Metro: ValdezarzaBus: 64, 126, 127, 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4257664d01ef0110VgnVCM1000000b205a0aRCRD,ALCALDE MARTIN DE ALZAGA,CALLE,V,S/N,,,,,MADRID,MADRID,28039,4,VALDEZARZA,9,MONCLOA-ARAVACA,439396,4479597,40.46295611,-3.71612912,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4557476,Instalación Deportiva Municipal Básica Alerce,,,,"Bus:  23 , 76 , 78 , 116 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42ae586285ae1110VgnVCM1000000b205a0aRCRD,ALERCE,CALLE,V,31,,,,Junto M-40,MADRID,MADRID,28041,2,ORCASUR,12,USERA,441064,4468717,40.36506395,-3.695446431,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4527220,Instalación Deportiva Municipal Básica Alfonso XIII,,,"pistas de baloncesto, pista de patinaje","Bus: 7 , 11 , 40 , 52 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea63124827ee0110VgnVCM1000000b205a0aRCRD,ALFONSO XIII,AVENIDA,V,136,,,,"c/v Santa María Magdalena, 2",MADRID,MADRID,28016,5,NUEVA ESPAÑA,5,CHAMARTIN,443267,4479019,40.45990435,-3.669142805,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4556014,Instalación Deportiva Municipal Básica Alhaurín,,,,"Metro: Barajas.Bus: 105 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=acda62a9470e1110VgnVCM1000000b205a0aRCRD,ALHAURIN,CALLE,V,4,,,,,MADRID,MADRID,28042,4,TIMON,21,BARAJAS,450357,4480479,40.47351067,-3.585649589,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4542702,Instalación Deportiva Municipal Básica Alicún,,,pista de baloncesto,"Metro: ManoterasBus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c4d7e93dee61110VgnVCM1000000b205a0aRCRD,ALICUN,CALLE,V,24,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,444053,4481394,40.47947158,-3.661361646,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4542003,Instalación Deportiva Municipal Básica Aliseda,,,,"Metro: San Francisco.Bus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5e92f9841a61110VgnVCM1000000b205a0aRCRD,ALISEDA,CALLE,V,0,,,,c/v Real Betis,MADRID,MADRID,28025,5,PUERTA BONITA,11,CARABANCHEL,437017,4469768,40.37610848,-3.741937298,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4548436,Instalación Deportiva Municipal Básica Almudena,,,,"Bus: 70 , 106",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6ed945136891110VgnVCM1000000b205a0aRCRD,NICOLAS SALMERON,CALLE,V,8,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446692,4474672,40.41909003,-3.629663068,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,,"Metro: SimancasBus:  4 , 38 , 48 , 70 , 109",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0822414d35e1110VgnVCM1000000b205a0aRCRD,AJOFRIN,CALLE,V,s/n,,,,,MADRID,MADRID,28037,3,AMPOSTA,20,SAN BLAS-CANILLEJAS,447036,4475393,40.42560724,-3.625668584,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
5695851,Instalación Deportiva Municipal Básica Americio,,,pista de baloncesto,"Bus: 85 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=061c880b0aab8210VgnVCM2000000c205a0aRCRD,AMERICIO,CALLE,V,s/n,,,,,MADRID,MADRID,28021,3,BUTARQUE,17,VILLAVERDE,442134,4467729,40.35623855,-3.682754981,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6310149,Instalación Deportiva Municipal Básica Ana Tutor,,,,"Metro: Avda. de la IlustraciónBus: 133, 49, 64, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bce62b6315d35310VgnVCM2000000c205a0aRCRD,CARDENAL HERRERA ORIA,AVENIDA,V,216,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441817,4482467,40.49087287,-3.686558097,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4584548,Instalación Deportiva Municipal Básica Andévalo,,,,"Bus: 102 , 103 , 111",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c6ed32dd2c2110VgnVCM1000000b205a0aRCRD,ANDEVALO,CALLE,V,6,,,,Aparcamiento,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,443382,4469736,40.37440467,-3.668237383,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4547544,Instalación Deportiva Municipal Básica Anfevi,,,,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3efff1c446391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,Posterior,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,445796,4472941,40.40343815,-3.640076254,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4527275,Instalación Deportiva Municipal Básica Aniceto Marinas,,,,"Bus: 41 , 46 , 75",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20f7c57598ee0110VgnVCM1000000b205a0aRCRD,ANICETO MARINAS,CALLE,V,106,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437884,4476086,40.43121588,-3.733617987,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4528176,Instalación Deportiva Municipal Básica Antonio Machado,,,,"Metro: ValdezarzaBus: 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b37f532996ef0110VgnVCM1000000b205a0aRCRD,ANTONIO MACHADO,CALLE,V,14,,,,Posterior,MADRID,MADRID,28035,4,VALDEZARZA,9,MONCLOA-ARAVACA,439149,4479944,40.46606393,-3.719075634,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4548451,Instalación Deportiva Municipal Básica Antonio Pirala,,,,"Metro: Ventas , El Carmen.Bus: 12 , 21 , 38 , 53 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70b945dbd6891110VgnVCM1000000b205a0aRCRD,ANTONIO PIRALA,CALLE,V,s/n,,,,,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444154,4475985,40.43075145,-3.659693379,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4557447,Instalación Deportiva Municipal Básica Arcaute,,,,Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59b6957e54ae1110VgnVCM1000000b205a0aRCRD,INVIERNO,AVENIDA,V,1,,,,,MADRID,MADRID,28022,6,REJAS,20,SAN BLAS-CANILLEJAS,451202,4477365,40.44362767,-3.576711465,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,,,,"Metro: San BlasBus: 4 , 38 , 48 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=352e8c86d45e1110VgnVCM1000000b205a0aRCRD,ARCOS DE JALON,CALLE,V,s/n,,,,c/v Albericia,MADRID,MADRID,28037,4,ARCOS,20,SAN BLAS-CANILLEJAS,447860,4475237,40.42425406,-3.615942488,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4670017,Instalación Deportiva Municipal Básica Arequipa,,,pistas de bolos ,"Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD,AREQUIPA,CALLE,V,12,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,445828,4479998,40.46888552,-3.639033956,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4543757,Instalación Deportiva Municipal Básica Arganda,,,,"Metro: PirámidesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD,ARGANDA,CALLE,V,10,,,,,MADRID,MADRID,28005,2,ACACIAS,2,ARGANZUELA,439912,4472408,40.40011364,-3.708097746,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4580352,Instalación Deportiva Municipal Básica Arjona,,,,"Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,11,,,,,MADRID,MADRID,28047,3,LUCERO,10,LATINA,436579,4472630,40.39998426,-3.74865699,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4548716,Instalación Deportiva Municipal Básica Arriaga,,,,"Bus: 15 , 28 , 106 , 109 , 110 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,95,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,445589,4475346,40.42509027,-3.642721665,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,,,"Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,76,,,,c/v calle Arroyo Belincoso,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,444743,4473697,40.4120603,-3.651284078,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4643501,Instalación Deportiva Municipal Básica Arroyo de Opañel,,,,"Metro: Plaza ElípticaBus: 55 , 60 , 116 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d06f941b73305110VgnVCM1000000b205a0aRCRD,ARROYO OPAÑEL,CALLE,V,12,,,,,MADRID,MADRID,28019,2,OPAÑEL,11,CARABANCHEL,439076,4471126,40.38849472,-3.717872943,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4547664,Instalación Deportiva Municipal Básica Arroyo Fontarrón,,,,"Metro: PavonesBus: 8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD,ARROYO FONTARRON,CALLE,V,381,,,,,MADRID,MADRID,28030,1,PAVONES,14,MORATALAZ,446067,4472082,40.39571737,-3.636809858,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4549867,Instalación Deportiva Municipal Básica Arroyo Media Legua,,,,"Bus: 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=140a5e8f052a1110VgnVCM1000000b205a0aRCRD,ARROYO DE LA MEDIA LEGUA,INST. DEPORTIVA BASICA,T,,,,,,MADRID,MADRID,,,,,DISTRITO,444971,4474852,40.42248385,-3.648680087,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4560369,Instalación Deportiva Municipal Básica Aster,,,,"Bus: 7 , 11 , 40 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD,ASTER,AVENIDA,V,54,,Posterior,,,MADRID,MADRID,28016,4,HISPANOAMERICA,5,CHAMARTIN,443730,4478839,40.45643309,-3.664945117,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
5716920,Instalación Deportiva Municipal Básica Auditorio de Chamartín,,,,"Metro: Cruz del RayoBus: 1 , 9 , 29 , 52 , 73.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f969f99d08129210VgnVCM1000000b205a0aRCRD,JOAQUIN RODRIGO,PLAZA,V,1,,,,,MADRID,MADRID,28002,,CIUDAD JARDÍN,,CHAMARTIN,442574,4477426,40.44549718,-3.677183547,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,,,,"Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f36c9ba6f391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,209,,,,,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,446047,4472715,40.40142761,-3.637087566,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
